Source	Target	MI	InteractionType	RowNumber
ENSG00000083535	ENSG00000120686	0.200208647270198	Inter-Cytoband	11340
ENSG00000213015	ENSG00000233493	0.200207198330822	Intra-Cytoband	11341
ENSG00000133316	ENSG00000185085	0.200205749391445	Intra-Cytoband	11342
ENSG00000004779	ENSG00000140740	0.200204300452069	Intra-Cytoband	11343
ENSG00000064313	ENSG00000172172	0.200204300452069	Intra-Cytoband	11344
ENSG00000089006	ENSG00000132664	0.200201402573316	Intra-Cytoband	11345
ENSG00000102870	ENSG00000169955	0.20019995363394	Intra-Cytoband	11346
ENSG00000009954	ENSG00000241258	0.200198504694564	Inter-Cytoband	11347
ENSG00000041802	ENSG00000114503	0.200197055755187	Intra-Cytoband	11348
ENSG00000168872	ENSG00000198373	0.200188362118929	Intra-Cytoband	11349
ENSG00000204371	ENSG00000231925	0.200186913179553	Inter-Cytoband	11350
ENSG00000120686	ENSG00000188811	0.2001840153008	Intra-Cytoband	11351
ENSG00000088766	ENSG00000125818	0.200172423785789	Inter-Cytoband	11352
ENSG00000099956	ENSG00000185651	0.200169525907036	Inter-Cytoband	11353
ENSG00000141258	ENSG00000178971	0.200156485452649	Inter-Cytoband	11354
ENSG00000087274	ENSG00000090316	0.20015213863452	Intra-Cytoband	11355
ENSG00000102471	ENSG00000152193	0.20015213863452	Intra-Cytoband	11356
ENSG00000164080	ENSG00000174840	0.20015213863452	Inter-Cytoband	11357
ENSG00000100207	ENSG00000183530	0.20015213863452	Inter-Cytoband	11358
ENSG00000111358	ENSG00000111361	0.20014779181639	Intra-Cytoband	11359
ENSG00000128284	ENSG00000128335	0.200133302422627	Intra-Cytoband	11360
ENSG00000162129	ENSG00000165458	0.20013185348325	Intra-Cytoband	11361
ENSG00000185608	ENSG00000215012	0.20013185348325	Intra-Cytoband	11362
ENSG00000143543	ENSG00000143575	0.200130404543874	Intra-Cytoband	11363
ENSG00000136819	ENSG00000136827	0.200126057725745	Intra-Cytoband	11364
ENSG00000078369	ENSG00000127054	0.200123159846992	Intra-Cytoband	11365
ENSG00000100335	ENSG00000100426	0.200118813028863	Inter-Cytoband	11366
ENSG00000100075	ENSG00000215193	0.200114466210734	Intra-Cytoband	11367
ENSG00000106263	ENSG00000157954	0.200105772574475	Inter-Cytoband	11368
ENSG00000070413	ENSG00000138942	0.200102874695723	Inter-Cytoband	11369
ENSG00000067560	ENSG00000181555	0.200102874695723	Intra-Cytoband	11370
ENSG00000004975	ENSG00000166579	0.200095629998841	Intra-Cytoband	11371
ENSG00000134910	ENSG00000170322	0.200094181059464	Inter-Cytoband	11372
ENSG00000108518	ENSG00000141499	0.200092732120088	Inter-Cytoband	11373
ENSG00000074071	ENSG00000140983	0.20008403848383	Intra-Cytoband	11374
ENSG00000057608	ENSG00000095787	0.200078242726324	Inter-Cytoband	11375
ENSG00000134153	ENSG00000140157	0.200076793786948	Inter-Cytoband	11376
ENSG00000100387	ENSG00000100395	0.200075344847572	Intra-Cytoband	11377
ENSG00000138614	ENSG00000169032	0.200072446968819	Intra-Cytoband	11378
ENSG00000105792	ENSG00000157214	0.200069549090066	Intra-Cytoband	11379
ENSG00000108509	ENSG00000179409	0.200069549090066	Inter-Cytoband	11380
ENSG00000014919	ENSG00000151893	0.200055059696302	Inter-Cytoband	11381
ENSG00000088930	ENSG00000125835	0.20004781499942	Inter-Cytoband	11382
ENSG00000133028	ENSG00000166579	0.200046366060044	Intra-Cytoband	11383
ENSG00000132383	ENSG00000220205	0.200044917120668	Inter-Cytoband	11384
ENSG00000137857	ENSG00000140254	0.200042019241915	Intra-Cytoband	11385
ENSG00000132434	ENSG00000239789	0.200042019241915	Intra-Cytoband	11386
ENSG00000159322	ENSG00000180304	0.200034774545033	Inter-Cytoband	11387
ENSG00000139746	ENSG00000198824	0.200034774545033	Inter-Cytoband	11388
ENSG00000134452	ENSG00000136738	0.200026080908775	Inter-Cytoband	11389
ENSG00000108523	ENSG00000170222	0.200026080908775	Inter-Cytoband	11390
ENSG00000184076	ENSG00000213923	0.200023183030022	Inter-Cytoband	11391
ENSG00000079974	ENSG00000196576	0.200020285151269	Intra-Cytoband	11392
ENSG00000100393	ENSG00000196588	0.20001593833314	Intra-Cytoband	11393
ENSG00000105793	ENSG00000127993	0.200014489393764	Inter-Cytoband	11394
ENSG00000013306	ENSG00000168591	0.200014489393764	Intra-Cytoband	11395
ENSG00000136463	ENSG00000197170	0.200010142575635	Inter-Cytoband	11396
ENSG00000127989	ENSG00000127993	0.199995653181871	Intra-Cytoband	11397
ENSG00000117751	ENSG00000117758	0.199991306363742	Intra-Cytoband	11398
ENSG00000103653	ENSG00000166716	0.199991306363742	Inter-Cytoband	11399
ENSG00000149483	ENSG00000187049	0.199986959545613	Intra-Cytoband	11400
ENSG00000025770	ENSG00000196576	0.19998406166686	Intra-Cytoband	11401
ENSG00000012232	ENSG00000104626	0.199982612727483	Inter-Cytoband	11402
ENSG00000129219	ENSG00000129255	0.199981163788107	Inter-Cytoband	11403
ENSG00000101138	ENSG00000196700	0.199981163788107	Inter-Cytoband	11404
ENSG00000180479	ENSG00000198182	0.199960878636838	Intra-Cytoband	11405
ENSG00000172046	ENSG00000173402	0.199955082879332	Intra-Cytoband	11406
ENSG00000133028	ENSG00000167740	0.199950736061203	Inter-Cytoband	11407
ENSG00000100888	ENSG00000179933	0.199944940303698	Intra-Cytoband	11408
ENSG00000100207	ENSG00000100319	0.199942042424945	Inter-Cytoband	11409
ENSG00000141380	ENSG00000186812	0.199936246667439	Inter-Cytoband	11410
ENSG00000175634	ENSG00000197345	0.199924655152428	Inter-Cytoband	11411
ENSG00000172354	ENSG00000214253	0.199920308334299	Intra-Cytoband	11412
ENSG00000100412	ENSG00000184983	0.199913063637417	Intra-Cytoband	11413
ENSG00000163939	ENSG00000173473	0.199911614698041	Inter-Cytoband	11414
ENSG00000156599	ENSG00000211450	0.199908716819288	Intra-Cytoband	11415
ENSG00000100319	ENSG00000183530	0.199894227425525	Intra-Cytoband	11416
ENSG00000150456	ENSG00000165487	0.199891329546772	Intra-Cytoband	11417
ENSG00000163939	ENSG00000172037	0.199889880607395	Inter-Cytoband	11418
ENSG00000114767	ENSG00000177352	0.199886982728643	Inter-Cytoband	11419
ENSG00000091140	ENSG00000105879	0.199881186971137	Inter-Cytoband	11420
ENSG00000125386	ENSG00000173011	0.199881186971137	Inter-Cytoband	11421
ENSG00000149781	ENSG00000160255	0.199878289092384	Trans	11422
ENSG00000040633	ENSG00000174282	0.19986814651675	Intra-Cytoband	11423
ENSG00000120262	ENSG00000146476	0.199862350759244	Intra-Cytoband	11424
ENSG00000100138	ENSG00000100335	0.199859452880491	Inter-Cytoband	11425
ENSG00000116903	ENSG00000116918	0.199858003941115	Intra-Cytoband	11426
ENSG00000168497	ENSG00000170989	0.199850759244233	Trans	11427
ENSG00000173992	ENSG00000254986	0.199850759244233	Intra-Cytoband	11428
ENSG00000123472	ENSG00000159658	0.19984786136548	Intra-Cytoband	11429
ENSG00000198954	ENSG00000265354	0.199844963486728	Inter-Cytoband	11430
ENSG00000106263	ENSG00000240230	0.199843514547351	Intra-Cytoband	11431
ENSG00000096070	ENSG00000112039	0.199818882577953	Intra-Cytoband	11432
ENSG00000089597	ENSG00000162227	0.199818882577953	Intra-Cytoband	11433
ENSG00000112984	ENSG00000121152	0.1998159846992	Trans	11434
ENSG00000067900	ENSG00000091164	0.199811637881071	Inter-Cytoband	11435
ENSG00000125304	ENSG00000169062	0.199811637881071	Inter-Cytoband	11436
ENSG00000141428	ENSG00000153391	0.199801495305436	Intra-Cytoband	11437
ENSG00000147383	ENSG00000147400	0.199798597426684	Intra-Cytoband	11438
ENSG00000174483	ENSG00000254986	0.199795699547931	Intra-Cytoband	11439
ENSG00000152242	ENSG00000226742	0.199794250608555	Inter-Cytoband	11440
ENSG00000109805	ENSG00000164611	0.199791352729802	Trans	11441
ENSG00000168092	ENSG00000172269	0.199789903790425	Intra-Cytoband	11442
ENSG00000006744	ENSG00000178999	0.199775414396662	Inter-Cytoband	11443
ENSG00000087111	ENSG00000132581	0.199773965457285	Intra-Cytoband	11444
ENSG00000125503	ENSG00000160336	0.19976816969978	Intra-Cytoband	11445
ENSG00000110063	ENSG00000137656	0.199760925002898	Inter-Cytoband	11446
ENSG00000167721	ENSG00000196388	0.199759476063521	Inter-Cytoband	11447
ENSG00000177030	ENSG00000214026	0.199759476063521	Intra-Cytoband	11448
ENSG00000108423	ENSG00000170836	0.199758027124145	Inter-Cytoband	11449
ENSG00000132376	ENSG00000167842	0.199742088791005	Inter-Cytoband	11450
ENSG00000163605	ENSG00000174839	0.199740639851629	Inter-Cytoband	11451
ENSG00000085382	ENSG00000197498	0.199733395154747	Inter-Cytoband	11452
ENSG00000125871	ENSG00000197586	0.19973194621537	Inter-Cytoband	11453
ENSG00000067560	ENSG00000164081	0.199729048336618	Inter-Cytoband	11454
ENSG00000148291	ENSG00000176101	0.199726150457865	Inter-Cytoband	11455
ENSG00000083845	ENSG00000105372	0.199724701518488	Inter-Cytoband	11456
ENSG00000104613	ENSG00000154328	0.199720354700359	Inter-Cytoband	11457
ENSG00000075336	ENSG00000167220	0.199717456821607	Inter-Cytoband	11458
ENSG00000164081	ENSG00000176095	0.199714558942854	Inter-Cytoband	11459
ENSG00000131100	ENSG00000183597	0.199711661064101	Intra-Cytoband	11460
ENSG00000204472	ENSG00000204482	0.199711661064101	Intra-Cytoband	11461
ENSG00000150455	ENSG00000173456	0.199707314245972	Inter-Cytoband	11462
ENSG00000127774	ENSG00000141933	0.199694273791585	Trans	11463
ENSG00000103671	ENSG00000137764	0.199691375912832	Inter-Cytoband	11464
ENSG00000120662	ENSG00000120690	0.199687029094703	Intra-Cytoband	11465
ENSG00000172466	ENSG00000177576	0.199685580155326	Inter-Cytoband	11466
ENSG00000132471	ENSG00000175931	0.19968413121595	Intra-Cytoband	11467
ENSG00000142168	ENSG00000159079	0.199676886519068	Intra-Cytoband	11468
ENSG00000011295	ENSG00000187607	0.199676886519068	Intra-Cytoband	11469
ENSG00000065000	ENSG00000099800	0.19966819288281	Intra-Cytoband	11470
ENSG00000122515	ENSG00000146676	0.19966819288281	Intra-Cytoband	11471
ENSG00000078142	ENSG00000101751	0.199655152428422	Inter-Cytoband	11472
ENSG00000125482	ENSG00000148300	0.199655152428422	Inter-Cytoband	11473
ENSG00000114904	ENSG00000163946	0.19965225454967	Inter-Cytoband	11474
ENSG00000104756	ENSG00000133872	0.199649356670917	Inter-Cytoband	11475
ENSG00000075856	ENSG00000089234	0.199646458792164	Inter-Cytoband	11476
ENSG00000102743	ENSG00000136152	0.199646458792164	Inter-Cytoband	11477
ENSG00000153391	ENSG00000167220	0.199646458792164	Inter-Cytoband	11478
ENSG00000114316	ENSG00000211456	0.199613133186507	Intra-Cytoband	11479
ENSG00000012232	ENSG00000158941	0.199610235307755	Inter-Cytoband	11480
ENSG00000002822	ENSG00000106268	0.199597194853367	Intra-Cytoband	11481
ENSG00000110442	ENSG00000166326	0.199595745913991	Intra-Cytoband	11482
ENSG00000132740	ENSG00000175634	0.199589950156485	Inter-Cytoband	11483
ENSG00000029725	ENSG00000074356	0.199572562883969	Intra-Cytoband	11484
ENSG00000008838	ENSG00000126351	0.199572562883969	Intra-Cytoband	11485
ENSG00000091164	ENSG00000176225	0.199566767126463	Inter-Cytoband	11486
ENSG00000137656	ENSG00000137700	0.199560971368958	Intra-Cytoband	11487
ENSG00000034713	ENSG00000132604	0.199556624550829	Inter-Cytoband	11488
ENSG00000183684	ENSG00000185298	0.199555175611452	Intra-Cytoband	11489
ENSG00000100029	ENSG00000100151	0.199550828793323	Inter-Cytoband	11490
ENSG00000149483	ENSG00000167985	0.199550828793323	Intra-Cytoband	11491
ENSG00000117448	ENSG00000162368	0.199542135157065	Inter-Cytoband	11492
ENSG00000117399	ENSG00000157456	0.199534890460183	Trans	11493
ENSG00000166902	ENSG00000167985	0.19953199258143	Inter-Cytoband	11494
ENSG00000110801	ENSG00000183955	0.199526196823925	Intra-Cytoband	11495
ENSG00000011295	ENSG00000198920	0.199523298945172	Inter-Cytoband	11496
ENSG00000129255	ENSG00000141510	0.199520401066419	Intra-Cytoband	11497
ENSG00000166889	ENSG00000166902	0.199517503187667	Intra-Cytoband	11498
ENSG00000183684	ENSG00000187531	0.199508809551408	Intra-Cytoband	11499
ENSG00000105514	ENSG00000105520	0.199494320157645	Intra-Cytoband	11500
ENSG00000102606	ENSG00000134882	0.199491422278892	Inter-Cytoband	11501
ENSG00000108599	ENSG00000171953	0.199491422278892	Intra-Cytoband	11502
ENSG00000004059	ENSG00000106367	0.199487075460763	Inter-Cytoband	11503
ENSG00000169607	ENSG00000198901	0.199481279703257	Trans	11504
ENSG00000108821	ENSG00000142156	0.199476932885128	Trans	11505
ENSG00000133872	ENSG00000186918	0.199471137127623	Inter-Cytoband	11506
ENSG00000006695	ENSG00000141030	0.199466790309493	Inter-Cytoband	11507
ENSG00000040633	ENSG00000181885	0.199466790309493	Intra-Cytoband	11508
ENSG00000132383	ENSG00000205544	0.199462443491364	Inter-Cytoband	11509
ENSG00000134440	ENSG00000141428	0.199460994551988	Inter-Cytoband	11510
ENSG00000010322	ENSG00000163930	0.199460994551988	Intra-Cytoband	11511
ENSG00000161956	ENSG00000170222	0.199459545612612	Intra-Cytoband	11512
ENSG00000120688	ENSG00000136143	0.199440709400719	Inter-Cytoband	11513
ENSG00000111364	ENSG00000184047	0.199434913643213	Intra-Cytoband	11514
ENSG00000087263	ENSG00000102978	0.199430566825084	Inter-Cytoband	11515
ENSG00000106244	ENSG00000168090	0.199430566825084	Intra-Cytoband	11516
ENSG00000012983	ENSG00000100485	0.199426220006955	Inter-Cytoband	11517
ENSG00000132383	ENSG00000198920	0.19941607743132	Inter-Cytoband	11518
ENSG00000131148	ENSG00000140948	0.199413179552568	Inter-Cytoband	11519
ENSG00000102738	ENSG00000136152	0.199403036976933	Inter-Cytoband	11520
ENSG00000066926	ENSG00000141385	0.199403036976933	Inter-Cytoband	11521
ENSG00000152242	ENSG00000166479	0.199394343340675	Inter-Cytoband	11522
ENSG00000121067	ENSG00000154945	0.199387098643793	Intra-Cytoband	11523
ENSG00000165501	ENSG00000165506	0.199387098643793	Intra-Cytoband	11524
ENSG00000093000	ENSG00000100380	0.199375507128782	Inter-Cytoband	11525
ENSG00000170004	ENSG00000175826	0.199371160310653	Intra-Cytoband	11526
ENSG00000154845	ENSG00000175354	0.199366813492523	Inter-Cytoband	11527
ENSG00000168591	ENSG00000188554	0.199366813492523	Intra-Cytoband	11528
ENSG00000117650	ENSG00000126787	0.199363915613771	Trans	11529
ENSG00000159131	ENSG00000159140	0.199363915613771	Intra-Cytoband	11530
ENSG00000141425	ENSG00000186814	0.199363915613771	Intra-Cytoband	11531
ENSG00000164068	ENSG00000177352	0.199361017735018	Intra-Cytoband	11532
ENSG00000101266	ENSG00000125901	0.199359568795642	Intra-Cytoband	11533
ENSG00000083520	ENSG00000136122	0.199359568795642	Intra-Cytoband	11534
ENSG00000100028	ENSG00000100084	0.199358119856265	Inter-Cytoband	11535
ENSG00000128159	ENSG00000254413	0.199358119856265	Intra-Cytoband	11536
ENSG00000077454	ENSG00000166925	0.199356670916889	Intra-Cytoband	11537
ENSG00000102580	ENSG00000120686	0.199355221977512	Inter-Cytoband	11538
ENSG00000089818	ENSG00000111652	0.19933638576562	Intra-Cytoband	11539
ENSG00000060069	ENSG00000141452	0.199326243189985	Inter-Cytoband	11540
ENSG00000072778	ENSG00000108963	0.199324794250609	Inter-Cytoband	11541
ENSG00000196417	ENSG00000198346	0.199321896371856	Intra-Cytoband	11542
ENSG00000108518	ENSG00000161956	0.199313202735598	Inter-Cytoband	11543
ENSG00000125817	ENSG00000247315	0.199304509099339	Intra-Cytoband	11544
ENSG00000132471	ENSG00000177303	0.199303060159963	Intra-Cytoband	11545
ENSG00000166529	ENSG00000197037	0.199298713341834	Intra-Cytoband	11546
ENSG00000122877	ENSG00000277632	0.199297264402457	Trans	11547
ENSG00000119906	ENSG00000196072	0.199290019705576	Intra-Cytoband	11548
ENSG00000204220	ENSG00000227057	0.199282775008694	Intra-Cytoband	11549
ENSG00000100104	ENSG00000100395	0.199281326069317	Inter-Cytoband	11550
ENSG00000093183	ENSG00000163605	0.199281326069317	Inter-Cytoband	11551
ENSG00000137806	ENSG00000166887	0.199281326069317	Intra-Cytoband	11552
ENSG00000101654	ENSG00000141428	0.199278428190564	Inter-Cytoband	11553
ENSG00000117650	ENSG00000166851	0.19926828561493	Trans	11554
ENSG00000092531	ENSG00000159459	0.199259591978672	Inter-Cytoband	11555
ENSG00000141627	ENSG00000167088	0.19925234728179	Inter-Cytoband	11556
ENSG00000100410	ENSG00000183530	0.199249449403037	Inter-Cytoband	11557
ENSG00000165102	ENSG00000185900	0.199246551524284	Intra-Cytoband	11558
ENSG00000006744	ENSG00000065559	0.199245102584908	Intra-Cytoband	11559
ENSG00000065883	ENSG00000241127	0.19923640894865	Intra-Cytoband	11560
ENSG00000074695	ENSG00000091157	0.199234960009273	Inter-Cytoband	11561
ENSG00000166479	ENSG00000197563	0.199227715312391	Inter-Cytoband	11562
ENSG00000089685	ENSG00000115163	0.199220470615509	Trans	11563
ENSG00000070444	ENSG00000186532	0.199220470615509	Intra-Cytoband	11564
ENSG00000100083	ENSG00000100225	0.199219021676133	Inter-Cytoband	11565
ENSG00000185359	ENSG00000214087	0.199214674858004	Intra-Cytoband	11566
ENSG00000169118	ENSG00000180357	0.199211776979251	Intra-Cytoband	11567
ENSG00000167721	ENSG00000170296	0.199201634403617	Inter-Cytoband	11568
ENSG00000104613	ENSG00000104714	0.199187145009853	Inter-Cytoband	11569
ENSG00000075413	ENSG00000154001	0.199181349252347	Inter-Cytoband	11570
ENSG00000151502	ENSG00000186174	0.199181349252347	Inter-Cytoband	11571
ENSG00000070366	ENSG00000170043	0.199171206676713	Inter-Cytoband	11572
ENSG00000125691	ENSG00000162244	0.199163961979831	Trans	11573
ENSG00000119541	ENSG00000186814	0.199162513040454	Inter-Cytoband	11574
ENSG00000117748	ENSG00000117751	0.199159615161702	Intra-Cytoband	11575
ENSG00000114391	ENSG00000144713	0.199156717282949	Inter-Cytoband	11576
ENSG00000144713	ENSG00000168028	0.199153819404196	Inter-Cytoband	11577
ENSG00000118058	ENSG00000172375	0.19915237046482	Intra-Cytoband	11578
ENSG00000119718	ENSG00000133997	0.199145125767938	Inter-Cytoband	11579
ENSG00000187017	ENSG00000215788	0.199140778949809	Intra-Cytoband	11580
ENSG00000145592	ENSG00000197958	0.199139330010432	Trans	11581
ENSG00000179981	ENSG00000226742	0.199133534252927	Inter-Cytoband	11582
ENSG00000100991	ENSG00000198646	0.199123391677292	Intra-Cytoband	11583
ENSG00000130725	ENSG00000249471	0.199123391677292	Intra-Cytoband	11584
ENSG00000124074	ENSG00000132612	0.199121942737916	Intra-Cytoband	11585
ENSG00000081177	ENSG00000165861	0.199121942737916	Inter-Cytoband	11586
ENSG00000025770	ENSG00000170638	0.199121942737916	Intra-Cytoband	11587
ENSG00000149308	ENSG00000178105	0.199121942737916	Intra-Cytoband	11588
ENSG00000231852	ENSG00000244731	0.199111800162281	Intra-Cytoband	11589
ENSG00000171861	ENSG00000197417	0.199101657586647	Inter-Cytoband	11590
ENSG00000054611	ENSG00000079974	0.199094412889765	Inter-Cytoband	11591
ENSG00000101181	ENSG00000184402	0.199090066071636	Intra-Cytoband	11592
ENSG00000150779	ENSG00000168092	0.199081372435377	Inter-Cytoband	11593
ENSG00000099917	ENSG00000100056	0.199074127738495	Intra-Cytoband	11594
ENSG00000132676	ENSG00000159352	0.199069780920366	Inter-Cytoband	11595
ENSG00000179029	ENSG00000181284	0.199069780920366	Intra-Cytoband	11596
ENSG00000060069	ENSG00000130856	0.199055291526603	Intra-Cytoband	11597
ENSG00000109674	ENSG00000169607	0.199053842587226	Trans	11598
ENSG00000066427	ENSG00000165934	0.199048046829721	Intra-Cytoband	11599
ENSG00000174282	ENSG00000180626	0.199048046829721	Inter-Cytoband	11600
ENSG00000110046	ENSG00000146670	0.199043700011591	Intra-Cytoband	11601
ENSG00000152520	ENSG00000244754	0.199042251072215	Inter-Cytoband	11602
ENSG00000051009	ENSG00000132275	0.199040802132839	Intra-Cytoband	11603
ENSG00000149743	ENSG00000167986	0.199037904254086	Inter-Cytoband	11604
ENSG00000119285	ENSG00000135763	0.199023414860322	Inter-Cytoband	11605
ENSG00000099899	ENSG00000100030	0.199019068042193	Inter-Cytoband	11606
ENSG00000115761	ENSG00000119203	0.19901617016344	Intra-Cytoband	11607
ENSG00000113460	ENSG00000164187	0.199001680769677	Intra-Cytoband	11608
ENSG00000119906	ENSG00000148840	0.1990002318303	Inter-Cytoband	11609
ENSG00000101557	ENSG00000134265	0.198995885012171	Inter-Cytoband	11610
ENSG00000174231	ENSG00000176994	0.198995885012171	Inter-Cytoband	11611
ENSG00000141503	ENSG00000213859	0.198992987133418	Inter-Cytoband	11612
ENSG00000100109	ENSG00000239900	0.198992987133418	Inter-Cytoband	11613
ENSG00000120899	ENSG00000147419	0.198990089254666	Inter-Cytoband	11614
ENSG00000140259	ENSG00000166887	0.198988640315289	Inter-Cytoband	11615
ENSG00000125875	ENSG00000132646	0.198987191375913	Inter-Cytoband	11616
ENSG00000005100	ENSG00000141030	0.198977048800278	Inter-Cytoband	11617
ENSG00000100280	ENSG00000184076	0.198977048800278	Intra-Cytoband	11618
ENSG00000135317	ENSG00000146282	0.198972701982149	Inter-Cytoband	11619
ENSG00000074071	ENSG00000161980	0.198961110467138	Intra-Cytoband	11620
ENSG00000156304	ENSG00000159131	0.198956763649009	Intra-Cytoband	11621
ENSG00000114395	ENSG00000198218	0.198949518952127	Intra-Cytoband	11622
ENSG00000080815	ENSG00000100722	0.198942274255245	Inter-Cytoband	11623
ENSG00000007168	ENSG00000183011	0.19893647849774	Inter-Cytoband	11624
ENSG00000102753	ENSG00000123200	0.198926335922105	Inter-Cytoband	11625
ENSG00000040633	ENSG00000196544	0.198923438043352	Intra-Cytoband	11626
ENSG00000164414	ENSG00000213204	0.1989205401646	Intra-Cytoband	11627
ENSG00000163684	ENSG00000164051	0.198919091225223	Inter-Cytoband	11628
ENSG00000137656	ENSG00000198331	0.198906050770836	Inter-Cytoband	11629
ENSG00000106009	ENSG00000157778	0.198897357134577	Intra-Cytoband	11630
ENSG00000008324	ENSG00000113811	0.198895908195201	Inter-Cytoband	11631
ENSG00000204227	ENSG00000204231	0.198890112437696	Intra-Cytoband	11632
ENSG00000233493	ENSG00000261221	0.198877071983308	Intra-Cytoband	11633
ENSG00000101343	ENSG00000125871	0.198864031528921	Intra-Cytoband	11634
ENSG00000125304	ENSG00000139746	0.198850991074533	Inter-Cytoband	11635
ENSG00000160087	ENSG00000242485	0.198850991074533	Intra-Cytoband	11636
ENSG00000133884	ENSG00000173465	0.198849542135157	Intra-Cytoband	11637
ENSG00000099910	ENSG00000185651	0.198843746377652	Intra-Cytoband	11638
ENSG00000155463	ENSG00000165792	0.198839399559522	Intra-Cytoband	11639
ENSG00000043093	ENSG00000161204	0.19883650168077	Inter-Cytoband	11640
ENSG00000182774	ENSG00000198755	0.19883650168077	Trans	11641
ENSG00000124226	ENSG00000197818	0.198830705923264	Intra-Cytoband	11642
ENSG00000086827	ENSG00000086848	0.198826359105135	Inter-Cytoband	11643
ENSG00000100325	ENSG00000100348	0.198824910165759	Inter-Cytoband	11644
ENSG00000128463	ENSG00000198690	0.19882056334763	Inter-Cytoband	11645
ENSG00000162618	ENSG00000164035	0.1988162165295	Trans	11646
ENSG00000101182	ENSG00000130706	0.198797380317607	Intra-Cytoband	11647
ENSG00000165280	ENSG00000198876	0.198794482438855	Intra-Cytoband	11648
ENSG00000088451	ENSG00000253797	0.198787237741973	Inter-Cytoband	11649
ENSG00000112200	ENSG00000168116	0.198785788802597	Intra-Cytoband	11650
ENSG00000130731	ENSG00000140990	0.198782890923844	Intra-Cytoband	11651
ENSG00000170037	ENSG00000178999	0.198781441984467	Intra-Cytoband	11652
ENSG00000146476	ENSG00000181472	0.198774197287585	Intra-Cytoband	11653
ENSG00000100124	ENSG00000273899	0.198762605772574	Intra-Cytoband	11654
ENSG00000103067	ENSG00000198373	0.198761156833198	Intra-Cytoband	11655
ENSG00000116489	ENSG00000198799	0.198761156833198	Intra-Cytoband	11656
ENSG00000104643	ENSG00000165392	0.198735075924423	Inter-Cytoband	11657
ENSG00000120458	ENSG00000165526	0.198729280166918	Intra-Cytoband	11658
ENSG00000136240	ENSG00000178397	0.198729280166918	Intra-Cytoband	11659
ENSG00000131475	ENSG00000141699	0.198723484409412	Intra-Cytoband	11660
ENSG00000166801	ENSG00000186660	0.198719137591283	Intra-Cytoband	11661
ENSG00000141560	ENSG00000167363	0.198714790773154	Intra-Cytoband	11662
ENSG00000135365	ENSG00000175224	0.198713341833778	Intra-Cytoband	11663
ENSG00000072518	ENSG00000149761	0.198708995015649	Intra-Cytoband	11664
ENSG00000062370	ENSG00000167380	0.198706097136896	Intra-Cytoband	11665
ENSG00000142227	ENSG00000196154	0.198698852440014	Trans	11666
ENSG00000104946	ENSG00000104973	0.198694505621885	Intra-Cytoband	11667
ENSG00000183495	ENSG00000184967	0.198694505621885	Intra-Cytoband	11668
ENSG00000197265	ENSG00000241852	0.198693056682508	Inter-Cytoband	11669
ENSG00000070366	ENSG00000108559	0.198682914106874	Inter-Cytoband	11670
ENSG00000083937	ENSG00000175105	0.198682914106874	Inter-Cytoband	11671
ENSG00000079616	ENSG00000103510	0.198671322591863	Intra-Cytoband	11672
ENSG00000119537	ENSG00000141664	0.198671322591863	Intra-Cytoband	11673
ENSG00000131148	ENSG00000158545	0.19865248637997	Inter-Cytoband	11674
ENSG00000196646	ENSG00000198551	0.198645241683088	Intra-Cytoband	11675
ENSG00000103091	ENSG00000185324	0.198642343804335	Inter-Cytoband	11676
ENSG00000150403	ENSG00000185896	0.198642343804335	Intra-Cytoband	11677
ENSG00000154957	ENSG00000161956	0.198633650168077	Inter-Cytoband	11678
ENSG00000172236	ENSG00000255587	0.198630752289324	Trans	11679
ENSG00000063177	ENSG00000145592	0.198627854410571	Trans	11680
ENSG00000010327	ENSG00000170458	0.198624956531819	Trans	11681
ENSG00000114316	ENSG00000132153	0.19862060971369	Intra-Cytoband	11682
ENSG00000173137	ENSG00000235173	0.19861626289556	Intra-Cytoband	11683
ENSG00000102910	ENSG00000166164	0.198613365016808	Intra-Cytoband	11684
ENSG00000166579	ENSG00000185722	0.198604671380549	Inter-Cytoband	11685
ENSG00000112234	ENSG00000123552	0.198598875623044	Intra-Cytoband	11686
ENSG00000141503	ENSG00000179029	0.198595977744291	Inter-Cytoband	11687
ENSG00000099940	ENSG00000128185	0.198591630926162	Intra-Cytoband	11688
ENSG00000141027	ENSG00000174231	0.198590181986786	Inter-Cytoband	11689
ENSG00000099917	ENSG00000185608	0.19858438622928	Intra-Cytoband	11690
ENSG00000104714	ENSG00000147457	0.198574243653646	Inter-Cytoband	11691
ENSG00000099899	ENSG00000099956	0.19856844789614	Inter-Cytoband	11692
ENSG00000111639	ENSG00000111667	0.198566998956764	Intra-Cytoband	11693
ENSG00000124614	ENSG00000170889	0.198565550017387	Trans	11694
ENSG00000132388	ENSG00000167720	0.198562652138635	Inter-Cytoband	11695
ENSG00000102753	ENSG00000123178	0.198559754259882	Intra-Cytoband	11696
ENSG00000126243	ENSG00000167595	0.198553958502376	Intra-Cytoband	11697
ENSG00000141741	ENSG00000277791	0.198553958502376	Intra-Cytoband	11698
ENSG00000133103	ENSG00000136143	0.198551060623623	Inter-Cytoband	11699
ENSG00000174227	ENSG00000182903	0.198551060623623	Intra-Cytoband	11700
